Word,Count
whalemen—to,1
clamber,1
deprived,1
invention,1
abjectly,1
changeful,1
cleets,1
tastefully-ornamented,1
one-legged,1
bannisters,1
see!—avast,1
Jump,1
cutting-tackle.”,1
curve,1
together!—an,1
leg!—an,1
Whale?—how,1
rueful,1
season.”,1
Englishman’s,1
too?”,1
“Spin,1
"yarn,”",1
“how,1
cruised,1
"Line,”",1
circus,1
trim,1
bouncing,1
milky-white,1
crows’,1
wrinkles.”,1
he!”,1
fin.”,1
aye—they,1
mine—_my,1
"irons,”",1
exultingly—“but,1
afoam,1
fast-line,1
see!—wanted,1
fast-fish—an,1
trick—I,1
"exactly,”",1
fluking,1
was—the,1
life—I,1
hap-hazard,1
tangled,1
boat—Mr,1
Captain—Mounttop,1
Mounttop—the,1
captain);—as,1
sir—hearts,1
man—the,1
jiff,1
bat—both,1
out—all,1
befogged,1
bedeadened,1
foam—the,1
looming,1
steeple,1
midday,1
crown-jewels,1
overboard—down,1
flailings,1
harpoon-pole,1
here”,1
Hell’s,1
ript,1
flesh—clear,1
arm—came,1
floated;—and,1
captain—Dr,1
"lad,—the",1
yarn.”,1
gentlemanly,1
marlingspike,1
pill-box,1
superior’s,1
introduction,1
"wound,”",1
whale-surgeon,1
Sammy—”,1
“Samuel,1
“Stood,1
Sammy,1
use—I,1
diet—”,1
severe!”,1
chimed,1
“Drinking,1
toddies,1
bandages,1
watcher,1
dietetically,1
respected,1
sir”—said,1
godly-looking,1
Ahab—“is,1
spins,1
clever,1
say—en,1
passant,1
remark—that,1
myself—that,1
clergy—am,1
abstinence,1
drink—”,1
“Water!”,1
hydrophobia,1
on—go,1
story.”,1
"well,”",1
Boomer’s,1
rule”—pointing,1
marlingspike—“that,1
club-hammer,1
sir”—removing,1
exposing,1
bowl-like,1
scarry,1
wound—“Well,1
knows.”,1
"don’t,”",1
rogue,1
rascal.”,1
by-play,1
“Oh!”,1
Dick—as,1
him—and,1
he.”,1
“Did’st,1
“Twice.”,1
fasten?”,1
swallows.”,1
bait,1
gentlemen”—very,1
mathematically,1
succession—“Do,1
digestive,1
inscrutably,1
feints,1
formerly,1
Ceylon,1
emetic,1
tacks,1
pawn,1
"Bunger,”",1
ship-load,1
Captain?”—glancing,1
“Bless,1
"fiend’s,”",1
stoopingly,1
blood—bring,1
thermometer!—it’s,1
point!—his,1
beat!—sir!”—taking,1
lancet,1
bulwarks—“Man,1
God!”,1
think.—Is,1
crazy?”,1
cutting-tackle,1
fades,1
Sons,1
Tudors,1
Bourbons,1
fish-documents,1
1726,1
Maceys,1
Amelia,1
Enderbys,1
Amelia’s,1
Sons—how,1
knows—and,1
auspices,1
government,1
Commanded,1
Post-Captain,1
1819,1
tasting,1
ship—well,1
“Syren”—made,1
experimental,1
Syren,1
Enderbies,1
sailer,1
trumps—every,1
had—long,1
heel—it,1
Saxon,1
Flip,1
flipped,1
squally,1
hands—visitors,1
all—were,1
top-heavy,1
tars,1
scrambled,1
diluted,1
pickled,1
fine—tough,1
bull-beef,1
risked,1
billiard-balls,1
bread—but,1
anti-scorbutic,1
cook’s,1
hat-band,1
of—not,1
though—were,1
Hollanders,1
Zealanders,1
scrimps,1
normal,1
incidental,1
stumbled,1
musty,1
"Coopman,”",1
reinforced,1
“Fitz,1
Swackhammer.”,1
college,1
Santa,1
Claus,1
Pott’s,1
translation,1
trouble—this,1
spied,1
Coopman”,1
"Cooper,”",1
Merchant.”,1
"“Smeer,”",1
"“Fat,”",1
larders,1
translated,1
"400,000",1
"60,000",1
"150,000",1
"550,000",1
"72,000",1
"2,800",1
firkins,1
"20,000",1
"144,000",1
Geneva,1
statistical,1
parchingly,1
quarts,1
studious,1
transcendental,1
Platonic,1
compiled,1
stock-fish,1
rendered,1
bumpers,1
prosecuted,1
climate,1
"5,400",1
weeks’,1
exclusive,1
fuddled,1
improbable,1
agrees,1
boozy,1
grievous,1
empties,1
decanter,1
Hitherto,1
descriptively,1
treating,1
dwelt,1
structural,1
unbutton,1
untagging,1
unbuckling,1
garters,1
ultimatum,1
lectures,1
Cetacea,1
Explain,1
examination,1
dishes,1
roast-pig,1
rafters,1
under-pinnings,1
frame-work,1
tallow-vats,1
dairy-rooms,1
butteries,1
cheeseries,1
dissect,1
sheaths,1
boat-hatchet,1
trading-ship,1
Dey,1
Algiers,1
villa,1
Bamboo-Town,1
invent,1
wonder-freighted,1
tribute-rendering,1
plumage-like,1
droopings,1
enfoldings,1
sheltered,1
unextinguished,1
bough,1
devotees,1
hair-hung,1
Damocles,1
Glen,1
industrious,1
weaver’s,1
ground-vine,1
tendrils,1
shrubs,1
ferns,1
grasses,1
message-carrying,1
lacings,1
weaver!—pause!—one,1
word!—whither,1
weaver!—stay,1
hand!—but,1
Nay—the,1
flies—the,1
freshet-rushing,1
weaver-god,1
weaves,1
factories,1
spindles,1
villainies,1
detected,1
life-restless,1
lounging—a,1
ever-woven,1
intermixed,1
greener,1
fresher,1
trellised,1
wived,1
curly-headed,1
skeleton—brushed,1
aside—broke,1
ribs—and,1
wandered,1
eddied,1
arbours,1
measuring-rod,1
arrow-slit,1
“Dar’st,1
priests—well,1
sconces,1
yard-sticks—the,1
echoed—and,1
Museum,1
fin-backs,1
museum,1
Manchester,1
River,1
States.”,1
Yorkshire,1
Tranquo’s,1
seignories,1
Clifford’s,1
cavities—spread,1
fan—and,1
trap-doors,1
shutters,1
footman,1
charging,1
twopence,1
threepence,1
sixpence,1
verbatim,1
wanderings,1
statistics,1
wished,1
composing—at,1
untattooed,1
remain—I,1
admeasurement,1
briefly,1
exhibit,1
Scoresby’s,1
eighty-five,1
outweigh,1
landsman’s,1
Attached,1
enclosed,1
vitals,1
ivory-ribbed,1
new-laid,1
bow-ribs,1
disconnected,1
successively,1
climax,1
spanned,1
seemly,1
correspondence,1
footpath,1
attenuated,1
quickest,1
eddyings,1
angry,1
Pompey’s,1
Pillar,1
knobbed,1
billiard-ball,1
urchins,1
priest’s,1
amplify,1
compress,1
intestines,1
orlop-deck,1
approve,1
omnisciently,1
exhaustive,1
seminal,1
germs,1
habitatory,1
magnify,1
archæological,1
Applied,1
Leviathan—to,1
ant,1
flea—such,1
grandiloquent,1
Fain,1
emprise,1
weightiest,1
consult,1
dissertations,1
expressly,1
lexicographer’s,1
compile,1
chirography,1
placard,1
condor’s,1
Vesuvius’,1
inkstand,1
Friends,1
penning,1
outreaching,1
sciences,1
mastodons,1
panoramas,1
excluding,1
suburbs,1
flea,1
geologist,1
stone-mason,1
digger,1
ditches,1
canals,1
wells,1
wine-vaults,1
cisterns,1
remind,1
justify,1
Detached,1
Scotland,1
Louisiana,1
1779,1
Rue,1
Dauphine,1
Paris,1
Antwerp,1
Napoleon’s,1
1842,1
Creagh,1
awe-stricken,1
Basilosaurus,1
Anatomist,1
rechristened,1
Zeuglodon,1
Geological,1
mutations,1
blotted,1
characterized,1
partial,1
resemblances,1
sea-monsters,1
affinities,1
seniors,1
Saturn’s,1
bastions,1
Tropics,1
"25,000",1
inhabitable,1
pedigree,1
Methuselah,1
school-boy,1
Shem,1
horror-struck,1
antemosaic,1
unsourced,1
stereotype,1
limestone,1
marl,1
bequeathed,1
bust,1
Denderah,1
griffins,1
moderns,1
Gliding,1
cradled,1
attestation,1
osseous,1
post-diluvian,1
Sea-side,1
Rafters,1
Beams,1
Whale-Bones,1
Common,1
Power,1
Matter,1
Rocks,1
Miles,1
Miracle,1
Camel’s,1
layn,1
Years,1
Historians,1
affirm,1
prophesy’d,1
Mahomet,1
Base,1
Temple.”,1
Inasmuch,1
Eternities,1
inquired,1
investigation,1
fossil,1
exhumed,1
tape-measure,1
Adam’s,1
Assuredly,1
Aldrovandus,1
length—Rope,1
Walks,1
Tunnels,1
Solander,1
Cooke’s,1
Academy,1
Sciences,1
reydan-siskur,1
Wrinkled,1
Bellies,1
metres,1
twenty-eight,1
ancestors,1
Pliny’s,1
high-bred,1
stall-fed,1
Smithfield,1
fattest,1
kine,1
penetrating,1
exterminated,1
Comparing,1
overspread,1
manes,1
scowled,1
thunder-clotted,1
sites,1
river-capitals,1
ago—not,1
lifetime—the,1
extermination,1
whale-hunt,1
forbids,1
Canadian,1
moccasined,1
statistically,1
remunerative,1
influenced,1
yokes,1
fallacious,1
haunt,1
declining,1
unfamiliar,1
invasion,1
Swiss,1
savannas,1
citadels,1
barriers,1
floes,1
cachalot,1
"13,000",1
annually,1
nor’,1
populousness,1
Harto,1
Goa,1
"4,000",1
droves,1
Semiramis,1
Porus,1
Hannibal,1
East—if,1
Americas,1
longevity,1
imagining,1
grave-yards,1
seventy-five,1
perishable,1
Kremlin,1
despised,1
Netherlands,1
rats,1
frothed,1
precipitating,1
thwart,1
half-splintering,1
urgent,1
inflexibly,1
lusty,1
prone,1
insensible,1
displaced,1
stake-wise,1
groin,1
cured,1
marsh,1
perpetuates,1
songster,1
Grief,1
Joy,1
canonic,1
enjoyments,1
joy-childlessness,1
fertilely,1
progressive,1
inequality,1
analysis,1
felicities,1
unsignifying,1
pettiness,1
heartwoes,1
tracings-out,1
deduction,1
sourceless,1
primogenitures,1
hay-making,1
cymballing,1
harvest-moons,1
ineffaceable,1
signers,1
Unwittingly,1
Grand-Lama-like,1
senate,1
partook,1
explanatory,1
recluseness,1
banned,1
casualty—remaining,1
unaccounted,1
Ahab—invested,1
underived,1
conspired,1
muffle,1
transpire,1
synod,1
potentates,1
procedures;—he,1
functionary,1
studs,1
jaw-ivory,1
clearest-grained,1
fittings,1
Seat,1
sultanically,1
moons,1
Saturn,1
abstracted,1
duplicates,1
abstraction,1
callings,1
outbranching,1
handicrafts,1
efficient,1
far-distant,1
duties:—repairing,1
reforming,1
clumsy-bladed,1
tree-nails,1
unhesitatingly,1
expert,1
conflicting,1
aptitudes,1
enacted,1
athwartships,1
Try-works,1
belaying,1
ever-ready,1
land-bird,1
strays,1
cross-beams,1
pagoda-looking,1
sprains,1
concocts,1
lotion,1
longed,1
vermillion,1
shark-bone,1
ear-rings,1
drills,1
pincers,1
bids,1
unmanageably,1
winces,1
unconcluded,1
top-blocks,1
capstans,1
expertness,1
vivacity,1
pauselessly,1
ignores,1
half-horrible,1
involving,1
all-ramifying,1
heartlessness;—yet,1
oddly,1
crutch-like,1
wheezing,1
unstreaked,1
wittiness,1
wanderer,1
moss,1
clingings,1
pertained,1
abstract,1
unfractioned,1
babe,1
premeditated,1
uncompromisedness,1
unintelligence,1
intermixture,1
uneven,1
spontaneous,1
literal,1
manipulator,1
oozed,1
multum,1
parvo,1
Sheffield,1
exterior—though,1
swelled—of,1
screw-drivers,1
cork-screws,1
awls,1
rulers,1
nail-filers,1
countersinkers,1
superiors,1
screw-driver,1
omnitooled,1
open-and-shut,1
automaton,1
quicksilver,1
abided,1
life-principle,1
soliloquizing,1
hummingly,1
soliloquizes,1
soliloquizer,1
Deck—First,1
filing,1
Slabs,1
Drat,1
drat,1
sneezes_)—why,1
sneezes_)—yes,1
sneezes_)—bless,1
Saw,1
amputate,1
Lucky,1
knee-joint,1
shinbone—why,1
hop-poles,1
soak,1
doctored,1
lotions,1
Mogulship,1
AHAB,1
manmaker,1
pleases,1
Measured,1
pinch,1
bones—beware,1
there?—the,1
mean—what’s,1
partnership,1
Um-m,1
Africans,1
pedlar,1
crushing,1
pattern,1
Imprimis,1
modelled,1
Tunnel,1
see—shall,1
outwards,1
architecture,1
thief-catcher,1
Thrusted,1
that’s—but,1
no;—a,1
carpenter;—or,1
would’st,1
Sir?—Clay,1
mud,1
ditchers,1
Bone,1
Sir?—oh,1
ah!—I,1
so;—yes—oh,1
workman,1
Canst,1
feelest,1
poser,1
uninterpenetratingly,1
standest,1
eavesdroppers,1
dissolved,1
mayst,1
Hah,1
pudding-heads,1
premises.—How,1
Bungle,1
debtor,1
blockhead,1
Cursed,1
inter-indebtedness,1
ledgers,1
wealthiest,1
Prætorians,1
auction,1
owe,1
dissolve,1
compendious,1
CARPENTER,1
queer—queer,1
dinning,1
time—queer—sir—queer,1
hell—how,1
strange-thoughted,1
haphazard-like,1
undertake,1
heron-built,1
chucks,1
life-boats,1
heron’s,1
slim,1
lasts,1
roly-poly,1
coach-horses,1
driver,1
spavined,1
a-calling,1
brewery-men,1
collecting,1
core,1
oval,1
smoothed,1
sand-paper,1
unfavourable,1
Sperm-whalemen,1
semi-weekly,1
drench,1
damply,1
leakage,1
Formosa,1
islands—Niphon,1
Matsmai,1
Sikoke,1
pruning-hook,1
wrinkling,1
footstep,1
Begone!”,1
hoops?”,1
“Either,1
saving,1
Begone,1
aleak,1
deep-loaded,1
hoisted.”,1
outyell,1
Owners,1
prating,1
miserly,1
keel.—On,1
manifestation,1
resent,1
“Devils,1
me?—On,1
sir—to,1
forbearing,1
South-Sea-men’s,1
Pequod.—On,1
mastering,1
outraged,1
waxes,1
obeys,1
said—Ahab,1
Ahab—there’s,1
plaits,1
“Furl,1
t’gallant-sails,1
close-reef,1
main-hold.”,1
honesty,1
imperiously,1
disaffection,1
puncheons,1
corner-stone,1
placards,1
Tierce,1
shooks,1
echoed,1
treading,1
catacombs,1
air-freighted,1
demijohn,1
Top-heavy,1
dinnerless,1
companion,1
bosom-friend,1
sinecures,1
but—as,1
seen—mount,1
clumsiest,1
stowage,1
holders,1
disembowelled,1
dampness,1
lizard,1
ice-house,1
chill,1
lapsed,1
long-lingering,1
thinned,1
cheek-bones,1
softness,1
bystanders,1
Zoroaster,1
impresses,1
that—let,1
again—no,1
holier,1
embalming,1
horizons,1
uncontinented,1
interflow,1
sea-custom,1
death-devouring,1
coffin-canoes,1
lee-way,1
adown,1
coffin-coloured,1
Lackaday,1
promptitude,1
chalking,1
ejaculated,1
transferringly,1
shouldered,1
half-humorous,1
tyrannical,1
Leaning,1
woody,1
sail-cloth,1
entreated,1
comforts,1
“Rarmai”,1
sobbings,1
water-lilies,1
Seek,1
behind;—I,1
Rig-a-dig,1
march.”,1
"heard,”",1
probed,1
vouchers,1
homes,1
there?—Hark,1
“Form,1
here.—Rig-a-dig,1
huzza,1
game!—mind,1
game!—take,1
a’shiver;—out,1
runaway,1
cowards—shame,1
shame!”,1
convalescence,1
this;—at,1
ungovernable,1
destroyer,1
convalescing,1
half-well,1
whimsiness,1
sea-chest,1
emptying,1
unfold,1
moulder,1
inscribed,1
unsolved,1
surveying,1
Queequeg—“Oh,1
tantalization,1
gods!”,1
thanks,1
supplication,1
eastwards,1
stirrings,1
Ephesian,1
sod,1
Evangelist,1
sea-pastures,1
wide-rolling,1
Potters’,1
Fields,1
somnambulisms,1
slumberers,1
ever-rolling,1
restlessness,1
Magian,1
adoption,1
midmost,1
new-built,1
Californian,1
recentest,1
lave,1
milky-ways,1
low-lying,1
Archipelagoes,1
Japans,1
tide-beating,1
Lifted,1
nostril,1
sugary,1
consciously,1
Launched,1
Delta,1
vaulted,1
blood!”,1
Availing,1
summer-cool,1
blistered,1
contributory,1
bowsmen,1
boat-spades,1
pike-heads,1
jealously,1
murmur,1
Silent,1
chronically,1
was.—Most,1
yawing,1
importunity,1
questionings,1
Belated,1
innocently,1
half-stupidly,1
numbness,1
uncatastrophied,1
postponedly,1
sorrow’s,1
technicals,1
artisan,1
daughter-like,1
blithe,1
cheerful-looking,1
disguisement,1
family’s,1
Bottle,1
Conjuror,1
economic,1
listened,1
unhappy,1
young-armed,1
husband’s,1
reverberations,1
floors,1
unsweetly,1
Labor’s,1
lullaby,1
Hadst,1
care-killing,1
competency,1
virtuous,1
elder,1
responsibilities,1
glitteringly,1
bellows,1
cinders,1
church-yard,1
houseless,1
familyless,1
crape,1
unreverenced,1
flaxen,1
curls,1
Untried,1
Remote,1
Watery,1
Unshored,1
death-longing,1
compunctions,1
suicide,1
all-contributed,1
all-receptive,1
alluringly,1
new-life,1
them—“Come,1
abhorring,1
gravestone,1
Hearkening,1
swathed,1
apron,1
iron-wood,1
forge’s,1
rusty-looking,1
hammering,1
anvil—the,1
Mother,1
Carey’s,1
chickens,1
all;—look,1
thou—thou,1
liv’st,1
scorch.”,1
scorch,1
scar.”,1
shrunk,1
should’st,1
mad?—What,1
“Welding,1
had?”,1
blacksmith?”,1
passionately,1
here—_here_—can,1
"blacksmith,”",1
could’st,1
Can’st,1
seam?”,1
Said,1
one?”,1
unsmoothable,1
skull—_that,1
gaffs,1
here!”,1
fin-bone,1
"stuff,”",1
nail-stubbs,1
racing,1
horses.”,1
“Horse-shoe,1
stubbornest,1
work.”,1
fire.”,1
flaw!”,1
“Work,1
Perth.”,1
welding,1
hems,1
blessing,1
fusee,1
powder-pan.”,1
“Would’st,1
Perth?”,1
wincing,1
“have,1
branding-iron,1
“Pray,1
razors—the,1
needle-sleet,1
razors,1
shave,1
sup,1
till—but,1
here—to,1
work!”,1
Fashioned,1
arrowy,1
tempering,1
water-cask,1
no—no,1
death-temper,1
Ahoy,1
barb?”,1
punctures,1
“Ego,1
baptizo,1
te,1
patris,1
sed,1
diaboli!”,1
scorchingly,1
baptismal,1
unwound,1
Pressing,1
harp-string,1
strandings,1
seizings.”,1
unstranded,1
pole’s,1
intertwistings,1
rope—like,1
Fates—remained,1
half-bantering,1
mummeries,1
unmeaningly,1
mocked,1
Penetrating,1
astir,1
paddling,1
birch,1
mixing,1
cats,1
purr,1
forgets,1
conceals,1
filial,1
land-like,1
emigrants’,1
vales,1
hill-sides,1
play-wearied,1
May-time,1
mixes,1
interpenetrate,1
seamless,1
treasuries,1
tarnishing,1
landscapes,1
"ye,—though",1
"life,—in",1
clover,1
mingling,1
unretracing,1
gradations,1
pause:—through,1
infancy’s,1
boyhood’s,1
thoughtless,1
adolescence’,1
disbelief,1
manhood’s,1
Ifs,1
unmoor,1
ether,1
weariest,1
foundling’s,1
unwedded,1
paternity,1
murmured:—,1
“Loveliness,1
lover,1
eye!—Tell,1
teeth-tiered,1
believe.”,1
fish-like,1
light:—,1
jolly!”,1
apparel,1
vain-gloriously,1
widely-separated,1
streamers,1
bunting,1
Signals,1
jacks,1
brazen,1
bartered,1
officers’,1
state-rooms,1
kindling-wood,1
centrepiece,1
caulked,1
plugged,1
self-complacent,1
barbarian,1
drums,1
parchment-like,1
olive-hued,1
eloped,1
negroes,1
fiddle-bows,1
Bastille,1
wakes—one,1
jubilations,1
come—their,1
impersonated,1
of—two,1
islanders,1
all;—but,1
homeward-bound.”,1
fool!”,1
sayst,1
wind!”,1
fortune’s,1
favourites,1
spearings,1
plaintiveness,1
inwreathing,1
orisons,1
rosy,1
convent,1
land-breeze,1
wantonly,1
vesper,1
hymns,1
Soothed,1
sterned,1
wanings,1
dying—the,1
expiring—that,1
placid,1
wondrousness,1
"it,—how",1
homage-rendering,1
vassal,1
sun!—Oh,1
water-locked,1
candid,1
unspoken,1
Niger’s,1
whirls,1
unverdured,1
wide-slaughtering,1
trebly,1
aspiring,1
jet!—that,1
strivest,1
jettest,1
intercedings,1
all-quickening,1
unnamable,1
imminglings,1
suckled,1
mothered,1
foster-brothers!”,1
waif-pole,1
flickering,1
chafed,1
spectrally,1
moaning,1
squadrons,1
Asphaltites,1
unforgiven,1
Started,1
"again,”",1
“Of,1
thine?”,1
couldst,1
America.”,1
Parsee:—a,1
plumes,1
pall-bearers,1
“Believe,1
thyself?”,1
pilot.”,1
before—if,1
befall—then,1
still?—Was,1
pledges,1
gloom—“Hemp,1
mean.—I,1
derision;—“Immortal,1
high-hoisted,1
unblinkingly,1
focus,1
burning-glass,1
splendors,1
astrological-looking,1
passionlessness,1
revery,1
sea-mark,1
am_—but,1
sun!”,1
cabalistical,1
“Foolish,1
babies’,1
plaything,1
Admirals,1
Commodores,1
brags,1
happenest,1
impotence,1
insultest,1
Science,1
vividness,1
scorches,1
Level,1
quadrant!”,1
guide,1
dead-reckoning,1
"Aye,”",1
“thus,1
trample,1
feebly,1
pointest,1
trampled,1
sneering,1
fatalistic,1
himself—these,1
Unobserved,1
awestruck,1
troubledly,1
